"";"x"
"676";1
"677";1
"678";0
"679";0
"680";0
"681";0
"682";0
"683";0
"684";0
"685";0
"686";0
"687";0
"688";0
"689";0
"690";1
"691";1
"692";0
"693";0
"694";0
"695";0
"696";0
"697";1
"698";1
"699";0
"700";0
"701";1
"702";0
"703";0
"704";0
"705";0
"706";0
"707";0
"708";0
"709";0
"710";0
"711";0
"712";1
"713";1
"714";1
"715";0
"716";0
"717";1
"718";1
"719";1
"720";1
"721";1
"722";0
"723";0
"724";1
"725";1
"726";1
"727";0
"728";0
"729";0
"730";0
"731";0
"732";0
"733";0
"734";0
"735";0
"736";0
"737";1
"738";1
"739";1
"740";1
"741";1
"742";1
"743";0
"744";0
"745";0
"746";1
"747";1
"748";1
"749";0
"750";0
"751";1
"752";0
"753";0
"754";0
"755";0
"756";1
"757";0
"758";0
"759";0
"760";1
"761";1
"762";0
"763";0
"764";1
"765";1
"766";1
"767";1
"768";1
"769";1
"770";0
"771";0
"772";0
"773";1
"774";0
"775";0
"776";0
"777";0
"778";0
"779";0
"780";0
"781";0
"782";0
"783";1
"784";0
"785";0
"786";1
"787";0
"788";0
"789";0
"790";0
"791";0
"792";0
"793";0
"794";1
"795";0
"796";0
"797";0
"798";0
"799";0
"800";0
"801";0
"802";0
"803";0
"804";0
"805";0
"806";0
"807";0
"808";0
"809";1
"810";1
"811";0
"812";0
"813";0
"814";0
"815";1
"816";1
"817";1
"818";0
"819";0
"820";0
"821";0
"822";1
"823";1
"824";0
"825";0
"826";0
"827";1
"828";1
"829";1
"830";0
"831";0
"832";0
"833";0
"834";0
"835";0
"836";1
"837";0
"838";0
"839";0
"840";1
"841";1
"842";1
"843";1
"844";1
"845";1
"846";1
"847";0
"848";0
"849";0
"850";0
"851";0
"852";0
"853";1
"854";1
"855";1
"856";1
"857";1
"858";0
"859";0
"860";0
"861";0
"862";0
"863";0
"864";0
"865";0
"866";0
"867";1
"868";1
"869";0
"870";0
"871";0
"872";0
"873";1
"874";1
"875";0
"876";0
"877";0
"878";0
"879";1
"880";0
"881";0
"882";1
"883";1
"884";1
"885";1
"886";1
"887";1
"888";1
"889";1
"890";0
"891";0
"892";0
"893";1
"894";0
"895";0
"896";0
"897";0
"898";0
"899";0
"900";0
"901";0
"902";0
"903";0
"904";0
"905";0
"906";0
"907";0
"908";0
"909";0
"910";0
"911";1
"912";1
"913";0
"914";0
"915";0
"916";1
"917";1
"918";0
"919";0
"920";0
"921";0
"922";0
"923";0
"924";1
"925";1
"926";1
"927";1
"928";1
"929";1
"930";1
"931";1
"932";1
"933";1
"934";0
"935";0
"936";0
"937";0
"938";0
"939";0
"940";0
"941";0
"942";0
"943";0
"944";0
"945";0
"946";0
"947";0
"948";1
"949";1
"950";1
"951";1
"952";1
"953";1
"954";1
"955";0
"956";0
"957";0
"958";0
"959";0
"960";0
"961";0
"962";1
"963";1
"964";1
"965";1
"966";1
"967";1
"968";1
"969";1
"970";1
"971";0
"972";0
"973";0
"974";0
"975";0
"976";0
"977";1
"978";0
"979";0
"980";0
"981";0
"982";1
"983";1
"984";1
"985";1
"986";1
"987";1
"988";1
"989";1
"990";1
"991";0
"992";0
"993";0
"994";0
"995";1
"996";1
"997";1
"998";1
"999";1
"1000";1
"1001";1
"1002";1
"1003";1
"1004";1
"1005";1
"1006";1
"1007";1
"1008";1
"1009";1
"1010";1
"1011";1
"1012";1
"1013";1
"1014";1
"1015";0
"1016";1
"1017";1
"1018";0
"1019";0
"1020";0
"1021";0
"1022";0
"1023";0
"1024";1
"1025";1
"1026";0
"1027";0
"1028";0
"1029";0
"1030";0
"1031";0
"1032";0
"1033";0
"1034";0
"1035";0
"1036";0
"1037";1
"1038";1
"1039";1
"1040";1
"1041";0
"1042";1
"1043";1
"1044";1
"1045";1
"1046";1
"1047";1
"1048";1
"1049";0
"1050";0
"1051";0
"1052";0
"1053";0
"1054";0
"1055";1
"1056";0
"1057";0
"1058";0
"1059";0
"1060";0
"1061";1
"1062";0
"1063";1
"1064";1
"1065";1
"1066";1
"1067";1
"1068";1
"1069";1
"1070";1
"1071";1
"1072";1
"1073";1
"1074";0
"1075";1
"1076";1
"1077";0
"1078";0
"1079";0
"1080";0
"1081";0
"1082";0
"1083";1
"1084";0
"1085";1
"1086";0
"1087";0
"1088";0
"1089";0
"1090";1
"1091";1
"1092";1
"1093";1
"1094";1
"1095";1
"1096";1
"1097";1
"1098";1
"1099";1
"1100";1
"1101";1
"1102";1
"1103";1
"1104";1
"1105";1
"1106";1
"1107";1
"1108";1
"1109";1
"1110";1
"1111";1
"1112";1
"1113";1
"1114";1
"1115";0
"1116";0
"1117";0
"1118";0
"1119";0
"1120";0
"1121";0
"1122";0
"1123";0
"1124";1
"1125";1
"1126";1
"1127";1
"1128";1
"1129";0
"1130";0
"1131";0
"1132";0
"1133";0
"1134";0
"1135";0
"1136";1
"1137";0
"1138";1
"1139";1
"1140";1
"1141";1
"1142";1
"1143";1
"1144";1
"1145";1
"1146";1
"1147";1
"1148";0
"1149";1
"1150";1
"1151";1
"1152";1
"1153";1
"1154";1
"1155";1
"1156";0
"1157";0
"1158";0
"1159";0
"1160";1
"1161";1
"1162";1
"1163";1
"1164";1
"1165";1
"1166";1
"1167";1
"1168";1
"1169";1
"1170";1
"1171";1
"1172";1
"1173";1
"1174";0
"1175";1
"1176";0
"1177";0
"1178";0
"1179";0
"1180";1
"1181";0
"1182";0
"1183";1
"1184";1
"1185";1
"1186";1
"1187";1
"1188";1
"1189";1
"1190";1
"1191";1
"1192";1
"1193";1
"1194";1
"1195";1
"1196";1
"1197";1
"1198";1
"1199";1
"1200";1
"1201";1
"1202";0
"1203";0
"1204";0
"1205";0
"1206";1
"1207";1
"1208";1
"1209";1
"1210";1
"1211";1
"1212";1
"1213";1
"1214";0
"1215";1
"1216";1
"1217";1
"1218";1
"1219";1
"1220";1
"1221";1
"1222";1
"1223";1
"1224";1
"1225";0
"1226";0
"1227";0
"1228";0
"1229";0
"1230";0
"1231";1
"1232";1
"1233";1
"1234";1
"1235";1
"1236";1
"1237";1
"1238";1
"1239";1
"1240";0
"1241";0
"1242";0
"1243";0
"1244";1
"1245";1
"1246";1
"1247";1
"1248";1
"1249";1
"1250";1
"1251";1
"1252";1
"1253";0
"1254";1
"1255";1
"1256";1
"1257";0
"1258";0
"1259";0
"1260";0
"1261";0
"1262";0
"1263";1
"1264";0
"1265";1
"1266";0
"1267";0
"1268";0
"1269";0
"1270";0
"1271";0
"1272";0
"1273";0
"1274";0
"1275";0
"1276";0
"1277";1
"1278";1
"1279";1
"1280";1
"1281";1
"1282";1
"1283";1
"1284";1
"1285";1
"1286";0
"1287";1
"1288";1
"1289";0
"1290";0
"1291";0
"1292";0
"1293";1
"1294";1
"1295";1
"1296";1
"1297";1
"1298";1
"1299";1
"1300";1
"1301";1
"1302";1
"1303";1
"1304";1
"1305";1
"1306";1
"1307";1
"1308";1
"1309";1
"1310";0
"1311";1
"1312";1
"1313";1
"1314";1
"1315";1
"1316";1
"1317";1
"1318";1
"1319";0
"1320";1
"1321";1
"1322";1
"1323";1
"1324";1
"1325";1
"1326";1
"1327";1
"1328";1
"1329";1
"1330";1
"1331";1
"1332";1
"1333";0
"1334";0
"1335";0
"1336";0
"1337";1
"1338";1
"1339";1
"1340";1
"1341";1
"1342";1
"1343";1
"1344";0
"1345";1
"1346";1
"1347";1
"1348";1
"1349";1
"1350";1
"1351";1
"1352";1
"1353";1
"1354";1
"1355";1
"1356";1
"1357";0
"1358";1
"1359";1
"1360";0
"1361";1
"1362";1
"1363";1
"1364";1
"1365";0
"1366";0
"1367";0
"1368";0
"1369";0
"1370";1
"1371";0
"1372";1
"1373";1
"1374";1
"1375";1
"1376";1
"1377";1
"1378";1
"1379";0
"1380";0
"1381";0
"1382";0
"1383";0
"1384";1
"1385";1
"1386";1
"1387";1
"1388";1
"1389";1
"1390";1
"1391";1
"1392";1
"1393";1
"1394";1
"1395";1
"1396";1
"1397";1
"1398";1
"1399";1
"1400";1
"1401";1
"1402";1
"1403";1
"1404";1
"1405";1
"1406";1
"1407";1
"1408";1
"1409";1
"1410";0
"1411";0
"1412";1
"1413";1
"1414";1
"1415";1
"1416";1
"1417";1
"1418";1
"1419";1
"1420";1
"1421";0
"1422";1
"1423";1
"1424";1
"1425";1
"1426";1
"1427";1
"1428";0
"1429";0
"1430";0
"1431";0
"1432";0
"1433";0
"1434";1
"1435";1
"1436";1
"1437";1
"1438";1
"1439";1
"1440";1
"1441";0
"1442";0
"1443";0
"1444";0
"1445";0
"1446";0
"1447";1
"1448";1
"1449";1
"1450";1
"1451";1
"1452";1
"1453";1
"1454";1
"1455";0
"1456";1
"1457";1
"1458";1
"1459";1
"1460";1
"1461";1
"1462";1
"1463";1
"1464";1
"1465";1
"1466";0
"1467";0
"1468";0
"1469";0
"1470";1
"1471";0
"1472";0
"1473";0
"1474";0
"1475";0
"1476";0
"1477";1
"1478";1
"1479";1
"1480";1
"1481";1
"1482";1
"1483";1
"1484";1
"1485";1
"1486";1
"1487";1
"1488";1
"1489";1
"1490";1
"1491";1
"1492";1
"1493";0
"1494";0
"1495";0
"1496";0
"1497";0
"1498";0
"1499";0
"1500";1
"1501";1
"1502";1
"1503";1
"1504";1
"1505";1
"1506";0
"1507";0
"1508";1
"1509";1
"1510";1
"1511";1
"1512";1
"1513";1
"1514";1
"1515";1
"1516";1
"1517";1
"1518";1
"1519";1
"1520";1
"1521";1
"1522";1
"1523";1
"1524";1
"1525";1
"1526";1
"1527";1
"1528";1
"1529";1
"1530";1
"1531";1
"1532";1
"1533";1
"1534";1
"1535";1
"1536";1
"1537";1
"1538";1
"1539";1
"1540";1
"1541";1
"1542";1
"1543";1
"1544";1
"1545";1
"1546";1
"1547";1
"1548";1
"1549";1
"1550";0
"1551";0
"1552";0
"1553";0
"1554";0
"1555";1
"1556";1
"1557";1
"1558";1
"1559";1
"1560";1
"1561";1
"1562";1
"1563";1
"1564";1
"1565";1
"1566";0
"1567";1
"1568";1
"1569";1
"1570";1
"1571";1
"1572";1
"1573";1
"1574";1
"1575";1
"1576";1
"1577";1
"1578";1
"1579";1
"1580";1
"1581";1
"1582";1
"1583";1
"1584";1
"1585";1
"1586";1
"1587";1
"1588";1
"1589";1
"1590";1
"1591";1
"1592";1
"1593";1
"1594";1
"1595";1
"1596";1
"1597";1
"1598";1
"1599";0
"1600";1
"1601";1
"1602";0
"1603";1
"1604";0
"1605";1
"1606";1
"1607";1
"1608";0
"1609";0
"1610";0
"1611";0
"1612";0
"1613";1
"1614";0
"1615";0
"1616";0
"1617";0
"1618";1
"1619";1
"1620";1
"1621";0
"1622";0
"1623";0
"1624";0
"1625";1
"1626";1
"1627";1
"1628";1
"1629";1
"1630";1
"1631";1
"1632";1
"1633";1
"1634";1
"1635";1
"1636";1
"1637";1
"1638";1
"1639";1
"1640";1
"1641";1
"1642";1
"1643";1
"1644";1
"1645";1
"1646";1
"1647";1
"1648";1
"1649";0
"1650";0
"1651";0
"1652";0
"1653";0
"1654";0
"1655";1
"1656";1
"1657";1
"1658";1
"1659";1
"1660";1
"1661";1
"1662";1
"1663";1
"1664";1
"1665";1
"1666";1
"1667";1
"1668";1
"1669";1
"1670";1
"1671";1
"1672";1
"1673";1
"1674";1
"1675";1
"1676";1
"1677";1
"1678";1
"1679";0
"1680";1
"1681";1
"1682";1
"1683";1
"1684";1
"1685";1
"1686";1
"1687";1
"1688";1
"1689";1
"1690";1
"1691";1
"1692";1
"1693";1
"1694";0
"1695";0
"1696";0
"1697";0
"1698";0
"1699";0
"1700";0
"1701";1
"1702";1
"1703";0
"1704";0
"1705";0
"1706";0
"1707";0
"1708";1
"1709";1
"1710";1
"1711";0
"1712";0
"1713";0
"1714";0
"1715";0
"1716";0
"1717";1
"1718";1
"1719";1
"1720";1
"1721";1
"1722";1
"1723";0
"1724";1
"1725";1
"1726";1
"1727";1
"1728";1
"1729";1
"1730";0
"1731";0
"1732";0
"1733";0
"1734";0
"1735";1
"1736";1
"1737";1
"1738";0
"1739";0
"1740";0
"1741";0
"1742";0
"1743";0
"1744";1
"1745";1
"1746";1
"1747";1
"1748";1
"1749";0
"1750";0
"1751";0
"1752";0
"1753";0
"1754";0
"1755";0
"1756";0
"1757";0
"1758";0
"1759";1
"1760";1
"1761";1
"1762";1
"1763";1
"1764";1
"1765";1
"1766";1
"1767";1
"1768";1
"1769";1
"1770";1
"1771";1
"1772";1
"1773";1
"1774";1
"1775";1
"1776";1
"1777";0
"1778";0
"1779";0
"1780";0
"1781";0
"1782";0
"1783";1
"1784";1
"1785";1
"1786";1
"1787";1
"1788";1
"1789";0
"1790";0
"1791";0
"1792";0
"1793";1
"1794";1
"1795";1
"1796";1
"1797";1
"1798";1
"1799";1
"1800";1
"1801";1
"1802";1
"1803";1
"1804";1
"1805";1
"1806";1
"1807";1
"1808";0
"1809";0
"1810";0
"1811";0
"1812";0
"1813";0
"1814";1
"1815";1
"1816";0
"1817";1
"1818";0
"1819";1
"1820";1
"1821";1
"1822";1
"1823";1
"1824";1
"1825";1
"1826";1
"1827";0
"1828";0
"1829";0
"1830";0
"1831";1
"1832";0
"1833";0
"1834";0
"1835";0
"1836";0
"1837";0
"1838";1
"1839";0
"1840";1
"1841";1
"1842";1
"1843";1
"1844";1
"1845";1
"1846";0
"1847";0
"1848";0
"1849";0
"1850";1
"1851";0
"1852";0
"1853";0
"1854";0
"1855";1
"1856";1
"1857";1
"1858";1
"1859";1
"1860";1
"1861";0
"1862";0
"1863";0
"1864";0
"1865";0
"1866";0
"1867";0
"1868";1
"1869";1
"1870";1
"1871";1
"1872";1
"1873";1
"1874";1
"1875";1
"1876";1
"1877";1
"1878";1
"1879";1
"1880";1
"1881";1
"1882";0
"1883";1
"1884";1
"1885";1
"1886";1
"1887";1
"1888";1
"1889";0
"1890";0
"1891";0
"1892";0
"1893";0
"1894";1
"1895";1
"1896";1
"1897";1
"1898";1
"1899";1
"1900";1
"1901";1
"1902";1
"1903";1
"1904";1
"1905";1
"1906";1
"1907";0
"1908";1
"1909";1
"1910";1
"1911";1
"1912";1
"1913";1
"1914";1
"1915";1
"1916";1
"1917";1
"1918";1
"1919";1
"1920";1
"1921";1
"1922";1
"1923";1
"1924";1
"1925";1
"1926";1
"1927";0
"1928";1
"1929";1
"1930";1
"1931";1
"1932";1
"1933";1
"1934";1
"1935";1
"1936";0
"1937";0
"1938";0
"1939";0
"1940";0
"1941";0
"1942";0
"1943";1
"1944";1
"1945";1
"1946";0
"1947";0
"1948";0
"1949";0
"1950";1
"1951";1
"1952";1
"1953";1
"1954";1
"1955";1
"1956";1
"1957";1
"1958";1
"1959";1
"1960";1
"1961";1
"1962";1
"1963";1
"1964";1
"1965";1
"1966";1
"1967";1
"1968";1
"1969";0
"1970";0
"1971";0
"1972";0
"1973";0
"1974";0
"1975";1
"1976";1
"1977";1
"1978";1
"1979";1
"1980";1
"1981";1
"1982";0
"1983";0
"1984";0
"1985";0
"1986";0
"1987";0
"1988";1
"1989";1
"1990";1
"1991";1
"1992";1
"1993";1
"1994";1
"1995";1
"1996";1
"1997";1
"1998";1
"1999";1
"2000";1
"2001";1
"2002";1
"2003";1
"2004";1
"2005";1
"2006";1
"2007";1
"2008";0
"2009";1
"2010";1
"2011";1
"2012";1
"2013";1
"2014";1
"2015";1
"2016";1
"2017";1
"2018";1
"2019";0
"2020";0
"2021";1
"2022";0
"2023";1
"2024";0
"2025";0
"2026";0
"2027";1
"2028";1
"2029";1
"2030";0
"2031";1
"2032";0
"2033";1
"2034";1
"2035";1
"2036";1
"2037";1
"2038";1
"2039";1
"2040";1
"2041";1
"2042";1
"2043";1
"2044";1
"2045";1
"2046";0
"2047";1
"2048";1
"2049";1
"2050";1
"2051";1
"2052";0
"2053";0
"2054";0
"2055";0
"2056";0
"2057";0
"2058";1
"2059";1
"2060";1
"2061";1
"2062";1
"2063";1
"2064";1
"2065";1
"2066";1
"2067";1
"2068";1
"2069";1
"2070";1
"2071";1
"2072";1
"2073";1
"2074";1
"2075";1
"2076";1
"2077";1
"2078";1
"2079";0
"2080";1
"2081";1
"2082";1
"2083";1
"2084";0
"2085";1
"2086";1
"2087";1
"2088";1
"2089";1
"2090";1
"2091";1
"2092";1
"2093";1
"2094";1
"2095";1
"2096";1
"2097";0
"2098";1
"2099";0
"2100";1
"2101";1
"2102";1
"2103";1
"2104";1
"2105";1
"2106";1
"2107";1
"2108";1
"2109";1
"2110";1
"2111";1
"2112";1
"2113";1
"2114";1
"2115";1
"2116";1
"2117";1
"2118";1
"2119";1
"2120";1
"2121";1
"2122";1
"2123";1
"2124";1
"2125";1
"2126";1
"2127";1
"2128";1
"2129";1
"2130";0
"2131";0
"2132";0
"2133";0
"2134";1
"2135";1
"2136";1
"2137";1
"2138";1
"2139";1
"2140";1
"2141";1
"2142";1
"2143";1
"2144";1
"2145";1
"2146";1
"2147";1
"2148";1
"2149";1
"2150";1
"2151";1
"2152";1
"2153";0
"2154";0
"2155";0
"2156";0
"2157";0
"2158";0
"2159";0
"2160";1
"2161";1
"2162";1
"2163";1
"2164";1
"2165";1
"2166";1
"2167";1
"2168";1
"2169";1
"2170";1
"2171";1
"2172";1
"2173";1
"2174";0
"2175";0
"2176";0
"2177";0
"2178";1
"2179";0
"2180";0
"2181";0
"2182";0
"2183";0
"2184";0
"2185";0
"2186";0
"2187";0
"2188";0
"2189";0
"2190";1
"2191";1
"2192";1
"2193";1
"2194";1
"2195";1
"2196";1
"2197";1
"2198";1
"2199";1
"2200";1
"2201";0
"2202";0
"2203";0
"2204";0
"2205";0
"2206";1
"2207";0
"2208";1
"2209";1
"2210";1
"2211";1
"2212";1
"2213";1
"2214";1
"2215";1
"2216";1
"2217";1
"2218";1
"2219";1
"2220";1
"2221";1
"2222";1
"2223";1
"2224";1
"2225";1
"2226";1
"2227";1
"2228";1
"2229";1
"2230";1
"2231";1
"2232";1
"2233";1
"2234";1
"2235";1
"2236";1
"2237";1
"2238";1
"2239";1
"2240";1
"2241";1
"2242";0
"2243";1
"2244";0
"2245";1
"2246";0
"2247";1
"2248";1
"2249";1
"2250";1
"2251";0
"2252";0
"2253";0
"2254";0
"2255";1
"2256";1
"2257";1
"2258";1
"2259";1
"2260";1
"2261";1
"2262";1
"2263";1
"2264";1
"2265";1
"2266";1
"2267";1
"2268";1
"2269";0
"2270";1
"2271";1
"2272";1
"2273";1
"2274";1
"2275";1
"2276";1
"2277";1
"2278";1
"2279";1
"2280";1
"2281";0
"2282";0
"2283";0
"2284";0
"2285";1
"2286";1
"2287";1
"2288";0
"2289";0
"2290";0
"2291";0
"2292";0
"2293";0
"2294";0
"2295";1
"2296";1
"2297";1
"2298";1
"2299";1
"2300";1
"2301";1
"2302";0
"2303";0
"2304";0
"2305";0
"2306";1
"2307";1
"2308";1
"2309";1
"2310";1
"2311";1
"2312";1
"2313";1
"2314";1
"2315";1
"2316";1
"2317";1
"2318";1
"2319";1
"2320";1
"2321";1
"2322";1
"2323";1
"2324";1
"2325";1
"2326";1
"2327";1
"2328";1
"2329";1
"2330";1
"2331";1
"2332";1
"2333";1
"2334";0
"2335";1
"2336";1
"2337";1
"2338";1
"2339";1
"2340";1
"2341";1
"2342";1
"2343";0
"2344";1
"2345";0
"2346";1
"2347";0
"2348";0
"2349";0
"2350";0
"2351";0
"2352";0
"2353";1
"2354";1
"2355";1
"2356";1
"2357";1
"2358";1
"2359";1
"2360";1
"2361";1
"2362";1
"2363";1
"2364";1
"2365";1
"2366";1
"2367";1
"2368";1
"2369";0
"2370";1
"2371";1
"2372";1
"2373";1
"2374";1
"2375";1
"2376";1
"2377";1
"2378";1
"2379";1
"2380";1
"2381";1
"2382";1
"2383";1
"2384";0
"2385";1
"2386";0
"2387";1
"2388";1
"2389";1
"2390";1
"2391";1
"2392";1
"2393";1
"2394";1
"2395";1
"2396";1
"2397";1
"2398";1
"2399";1
"2400";1
"2401";1
"2402";1
"2403";1
"2404";1
"2405";1
"2406";1
"2407";1
"2408";1
"2409";1
"2410";1
"2411";1
"2412";1
"2413";1
"2414";1
"2415";1
"2416";1
"2417";1
"2418";1
"2419";0
"2420";1
"2421";1
"2422";1
"2423";1
"2424";1
"2425";1
"2426";1
"2427";1
"2428";1
"2429";0
"2430";1
"2431";1
"2432";1
"2433";1
"2434";1
"2435";1
"2436";1
"2437";1
"2438";1
"2439";1
"2440";1
"2441";1
"2442";1
"2443";1
"2444";1
"2445";1
"2446";1
"2447";1
"2448";0
"2449";0
"2450";0
"2451";0
"2452";0
"2453";0
"2454";1
"2455";1
"2456";0
"2457";0
"2458";0
"2459";0
"2460";0
"2461";0
"2462";1
"2463";0
"2464";1
"2465";0
"2466";1
"2467";1
"2468";1
"2469";1
"2470";1
"2471";1
"2472";0
"2473";1
"2474";1
"2475";1
"2476";0
"2477";1
"2478";1
"2479";1
"2480";1
"2481";1
"2482";0
"2483";0
"2484";1
"2485";1
"2486";1
"2487";1
"2488";1
"2489";0
"2490";0
"2491";0
"2492";0
"2493";0
"2494";0
"2495";0
"2496";0
"2497";1
