"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12"
"960";960;0;0;0;0;0;0;0;0;0;0;0;1
"961";961;0;0;0;0;0;0;0;0;0;0;0;1
"962";962;0;0;0;0;0;0;0;0;0;0;0;1
"963";963;0;0;0;0;0;0;0;0;0;0;0;1
"964";964;0;0;0;0;0;0;0;0;0;0;0;1
"965";965;0;0;0;0;0;0;0;0;0;0;0;1
"966";966;0;0;0;0;0;0;0;0;0;0;0;1
"967";967;0;0;0;0;0;0;0;0;0;0;0;1
"968";968;0;0;0;0;0;0;0;0;0;0;0;1
"969";969;0;0;0;0;0;0;0;0;0;0;0;1
"970";970;0;0;0;0;0;0;0;0;0;0;0;1
"971";971;0;0;0;0;0;0;0;0;0;0;0;2
"972";972;0;0;0;0;0;0;0;0;0;0;0;2
"973";973;0;0;0;0;0;0;0;0;0;0;0;2
"974";974;0;0;0;0;0;0;0;0;0;0;0;2
"975";975;0;0;0;0;0;0;0;0;0;0;0;2
"976";976;0;0;0;0;0;0;0;0;0;0;0;2
"977";977;0;0;0;0;0;0;0;0;0;0;0;2
"978";978;0;0;0;0;0;0;0;0;0;0;0;2
"979";979;0;0;0;0;0;0;0;0;0;0;0;2
"980";980;0;0;0;0;0;0;0;0;0;0;0;2
"981";981;0;0;0;0;0;0;0;0;0;0;0;2
"982";982;0;0;0;0;0;0;0;0;0;0;0;2
"983";983;0;0;0;0;0;0;0;0;0;0;0;2
"984";984;0;0;0;0;0;0;0;0;0;0;0;2
"985";985;0;0;0;0;0;0;0;0;0;0;0;2
"986";986;0;0;0;0;0;0;0;0;0;0;0;2
"987";987;0;0;0;0;0;0;0;0;0;0;0;1
"988";988;0;0;0;0;0;0;0;0;0;0;0;1
"989";989;0;0;0;0;0;0;0;0;0;0;0;1
"990";990;0;0;0;0;0;0;0;0;0;0;0;1
"991";991;0;0;0;0;0;0;0;0;0;0;0;1
"992";992;0;0;0;0;0;0;0;0;0;0;0;1
"993";993;0;0;0;0;0;0;0;0;0;0;0;1
"994";994;0;0;0;0;0;0;0;0;0;0;0;1
"995";995;0;0;0;0;0;0;0;0;0;0;0;1
"996";996;0;0;0;0;0;0;0;0;0;0;0;2
"997";997;0;0;0;0;0;0;0;0;0;0;0;1
"998";998;0;0;0;0;0;0;0;0;0;0;0;1
"999";999;0;0;0;0;0;0;0;0;0;0;0;2
"1000";1000;0;0;0;0;0;0;0;0;0;0;0;1
"1001";1001;0;0;0;0;0;0;0;0;0;0;0;1
"1002";1002;0;0;0;0;0;0;0;0;0;0;0;2
"1003";1003;0;0;0;0;0;0;0;0;0;0;0;1
"1004";1004;0;0;0;0;0;0;0;0;0;0;0;1
"1005";1005;0;0;0;0;0;0;0;0;0;0;0;1
"1006";1006;0;0;0;0;0;0;0;0;0;0;0;1
"1007";1007;0;0;0;0;0;0;0;0;0;0;0;1
"1008";1008;0;0;0;0;0;0;0;0;0;0;0;1
"1009";1009;0;0;0;0;0;0;0;0;0;0;0;1
"1010";1010;0;0;0;0;0;0;0;0;0;0;0;1
"1011";1011;0;0;0;0;0;0;0;0;0;0;0;1
"1012";1012;0;0;0;0;0;0;0;0;0;0;0;1
"1013";1013;0;0;0;0;0;0;0;0;0;0;0;1
"1014";1014;0;0;0;0;0;0;0;0;0;0;0;1
"1015";1015;0;0;0;0;0;0;0;0;0;0;0;1
"1016";1016;0;0;0;0;0;0;0;0;0;0;0;1
"1017";1017;0;0;0;0;0;0;0;0;0;0;0;1
"1018";1018;0;0;0;0;0;0;0;0;0;0;0;2
"1019";1019;0;0;0;0;0;0;0;0;0;0;0;2
"1020";1020;0;0;0;0;0;0;0;0;0;0;0;2
"1021";1021;0;0;0;0;0;0;0;0;0;0;0;1
"1022";1022;0;0;0;0;0;0;0;0;0;0;0;2
"1023";1023;0;0;0;0;0;0;0;0;0;0;0;2
"1024";1024;0;0;0;0;0;0;0;0;0;0;0;2
"1025";1025;0;0;0;0;0;0;0;0;0;0;0;2
"1026";1026;0;0;0;0;0;0;0;0;0;0;0;2
"1027";1027;0;0;0;0;0;0;0;0;0;0;0;2
"1028";1028;0;0;0;0;0;0;0;0;0;0;0;2
"1029";1029;0;0;0;0;0;0;0;0;0;0;0;2
"1030";1030;0;0;0;0;0;0;0;0;0;0;0;1
"1031";1031;0;0;0;0;0;0;0;0;0;0;0;1
"1032";1032;0;0;0;0;0;0;0;0;0;0;0;1
"1033";1033;0;0;0;0;0;0;0;0;0;0;0;1
"1034";1034;0;0;0;0;0;0;0;0;0;0;0;1
"1035";1035;0;0;0;0;0;0;0;0;0;0;0;1
"1036";1036;0;0;0;0;0;0;0;0;0;0;0;1
"1037";1037;0;0;0;0;0;0;0;0;0;0;0;1
"1038";1038;0;0;0;0;0;0;0;0;0;0;0;1
"1039";1039;0;0;0;0;0;0;0;0;0;0;0;1
"1040";1040;0;0;0;0;0;0;0;0;0;0;0;1
"1041";1041;0;0;0;0;0;0;0;0;0;0;0;1
"1042";1042;0;0;0;0;0;0;0;0;0;0;0;1
"1043";1043;0;0;0;0;0;0;0;0;0;0;0;1
"1044";1044;0;0;0;0;0;0;0;0;0;0;0;1
"1045";1045;0;0;0;0;0;0;0;0;0;0;0;1
"1046";1046;0;0;0;0;0;0;0;0;0;0;0;2
"1047";1047;0;0;0;0;0;0;0;0;0;0;0;1
"1048";1048;0;0;0;0;0;0;0;0;0;0;0;1
"1049";1049;0;0;0;0;0;0;0;0;0;0;0;2
"1050";1050;0;0;0;0;0;0;0;0;0;0;0;2
"1051";1051;0;0;0;0;0;0;0;0;0;0;0;2
"1052";1052;0;0;0;0;0;0;0;0;0;0;0;2
"1053";1053;0;0;0;0;0;0;0;0;0;0;0;2
"1054";1054;0;0;0;0;0;0;0;0;0;0;0;1
"1055";1055;0;0;0;0;0;0;0;0;0;0;0;1
"1056";1056;0;0;0;0;0;0;0;0;0;0;0;1
"1057";1057;0;0;0;0;0;0;0;0;0;0;0;1
"1058";1058;0;0;0;0;0;0;0;0;0;0;0;1
"1059";1059;0;0;0;0;0;0;0;0;0;0;0;1
"1060";1060;0;0;0;0;0;0;0;0;0;0;0;1
"1061";1061;0;0;0;0;0;0;0;0;0;0;0;1
"1062";1062;0;0;0;0;0;0;0;0;0;0;0;2
"1063";1063;0;0;0;0;0;0;0;0;0;0;0;2
"1064";1064;0;0;0;0;0;0;0;0;0;0;0;2
"1065";1065;0;0;0;0;0;0;0;0;0;0;0;1
"1066";1066;0;0;0;0;0;0;0;0;0;0;0;1
"1067";1067;0;0;0;0;0;0;0;0;0;0;0;1
"1068";1068;0;0;0;0;0;0;0;0;0;0;0;1
"1069";1069;0;0;0;0;0;0;0;0;0;0;0;1
"1070";1070;0;0;0;0;0;0;0;0;0;0;0;2
"1071";1071;0;0;0;0;0;0;0;0;0;0;0;1
"1072";1072;0;0;0;0;0;0;0;0;0;0;0;2
"1073";1073;0;0;0;0;0;0;0;0;0;0;0;2
"1074";1074;0;0;0;0;0;0;0;0;0;0;0;2
"1075";1075;0;0;0;0;0;0;0;0;0;0;0;2
"1076";1076;0;0;0;0;0;0;0;0;0;0;0;1
"1077";1077;0;0;0;0;0;0;0;0;0;0;0;2
"1078";1078;0;0;0;0;0;0;0;0;0;0;0;2
"1079";1079;0;0;0;0;0;0;0;0;0;0;0;2
"1080";1080;0;0;0;0;0;0;0;0;0;0;0;2
"1081";1081;0;0;0;0;0;0;0;0;0;0;0;2
"1082";1082;0;0;0;0;0;0;0;0;0;0;0;2
"1083";1083;0;0;0;0;0;0;0;0;0;0;0;0
"1084";1084;0;0;0;0;0;0;0;0;0;0;0;1
"1085";1085;0;0;0;0;0;0;0;0;0;0;0;1
"1086";1086;0;0;0;0;0;0;0;0;0;0;0;1
"1087";1087;0;0;0;0;0;0;0;0;0;0;0;2
"1088";1088;0;0;0;0;0;0;0;0;0;0;0;2
"1089";1089;0;0;0;0;0;0;0;0;0;0;0;1
"1090";1090;0;0;0;0;0;0;0;0;0;0;0;1
"1091";1091;0;0;0;0;0;0;0;0;0;0;0;1
"1092";1092;0;0;0;0;0;0;0;0;0;0;0;1
"1093";1093;0;0;0;0;0;0;0;0;0;0;0;1
"1094";1094;0;0;0;0;0;0;0;0;0;0;0;1
"1095";1095;0;0;0;0;0;0;0;0;0;0;0;1
"1096";1096;0;0;0;0;0;0;0;0;0;0;0;1
"1097";1097;0;0;0;0;0;0;0;0;0;0;0;1
"1098";1098;0;0;0;0;0;0;0;0;0;0;0;2
"1099";1099;0;0;0;0;0;0;0;0;0;0;0;1
"1100";1100;0;0;0;0;0;0;0;0;0;0;0;1
"1101";1101;0;0;0;0;0;0;0;0;0;0;0;1
"1102";1102;0;0;0;0;0;0;0;0;0;0;0;1
"1103";1103;0;0;0;0;0;0;0;0;0;0;0;1
"1104";1104;0;0;0;0;0;0;0;0;0;0;0;1
"1105";1105;0;0;0;0;0;0;0;0;0;0;0;1
"1106";1106;0;0;0;0;0;0;0;0;0;0;0;0
"1107";1107;0;0;0;0;0;0;0;0;0;0;0;1
"1108";1108;0;0;0;0;0;0;0;0;0;0;0;1
"1109";1109;0;0;0;0;0;0;0;0;0;0;0;1
"1110";1110;0;0;0;0;0;0;0;0;0;0;0;2
"1111";1111;0;0;0;0;0;0;0;0;0;0;0;1
"1112";1112;0;0;0;0;0;0;0;0;0;0;0;2
"1113";1113;0;0;0;0;0;0;0;0;0;0;0;1
"1114";1114;0;0;0;0;0;0;0;0;0;0;0;1
"1115";1115;0;0;0;0;0;0;0;0;0;0;0;1
"1116";1116;0;0;0;0;0;0;0;0;0;0;0;1
"1117";1117;0;0;0;0;0;0;0;0;0;0;0;1
"1118";1118;0;0;0;0;0;0;0;0;0;0;0;2
"1119";1119;0;0;0;0;0;0;0;0;0;0;0;1
"1120";1120;0;0;0;0;0;0;0;0;0;0;0;1
"1121";1121;0;0;0;0;0;0;0;0;0;0;0;2
"1122";1122;0;0;0;0;0;0;0;0;0;0;0;1
"1123";1123;0;0;0;0;0;0;0;0;0;0;0;1
"1124";1124;0;0;0;0;0;0;0;0;0;0;0;1
"1125";1125;0;0;0;0;0;0;0;0;0;0;0;1
"1126";1126;0;0;0;0;0;0;0;0;0;0;0;1
"1127";1127;0;0;0;0;0;0;0;0;0;0;0;2
"1128";1128;0;0;0;0;0;0;0;0;0;0;0;2
"1129";1129;0;0;0;0;0;0;0;0;0;0;0;2
"1130";1130;0;0;0;0;0;0;0;0;0;0;0;2
"1131";1131;0;0;0;0;0;0;0;0;0;0;0;2
"1132";1132;0;0;0;0;0;0;0;0;0;0;0;2
"1133";1133;0;0;0;0;0;0;0;0;0;0;0;1
"1134";1134;0;0;0;0;0;0;0;0;0;0;0;1
"1135";1135;0;0;0;0;0;0;0;0;0;0;0;1
"1136";1136;0;0;0;0;0;0;0;0;0;0;0;1
"1137";1137;0;0;0;0;0;0;0;0;0;0;0;1
"1138";1138;0;0;0;0;0;0;0;0;0;0;0;1
"1139";1139;0;0;0;0;0;0;0;0;0;0;0;1
"1140";1140;0;0;0;0;0;0;0;0;0;0;0;1
"1141";1141;0;0;0;0;0;0;0;0;0;0;0;1
"1142";1142;0;0;0;0;0;0;0;0;0;0;0;1
"1143";1143;0;0;0;0;0;0;0;0;0;0;0;1
"1144";1144;0;0;0;0;0;0;0;0;0;0;0;1
"1145";1145;0;0;0;0;0;0;0;0;0;0;0;1
"1146";1146;0;0;0;0;0;0;0;0;0;0;0;1
"1147";1147;0;0;0;0;0;0;0;0;0;0;0;1
"1148";1148;0;0;0;0;0;0;0;0;0;0;0;1
"1149";1149;0;0;0;0;0;0;0;0;0;0;0;1
"1150";1150;0;0;0;0;0;0;0;0;0;0;0;1
"1151";1151;0;0;0;0;0;0;0;0;0;0;0;1
"1152";1152;0;0;0;0;0;0;0;0;0;0;0;1
"1153";1153;0;0;0;0;0;0;0;0;0;0;0;1
"1154";1154;0;0;0;0;0;0;0;0;0;0;0;1
"1155";1155;0;0;0;0;0;0;0;0;0;0;0;1
"1156";1156;0;0;0;0;0;0;0;0;0;0;0;1
"1157";1157;0;0;0;0;0;0;0;0;0;0;0;2
"1158";1158;0;0;0;0;0;0;0;0;0;0;0;1
"1159";1159;0;0;0;0;0;0;0;0;0;0;0;1
"1160";1160;0;0;0;0;0;0;0;0;0;0;0;1
"1161";1161;0;0;0;0;0;0;0;0;0;0;0;1
"1162";1162;0;0;0;0;0;0;0;0;0;0;0;1
"1163";1163;0;0;0;0;0;0;0;0;0;0;0;1
"1164";1164;0;0;0;0;0;0;0;0;0;0;0;1
"1165";1165;0;0;0;0;0;0;0;0;0;0;0;1
"1166";1166;0;0;0;0;0;0;0;0;0;0;0;2
"1167";1167;0;0;0;0;0;0;0;0;0;0;0;1
"1168";1168;0;0;0;0;0;0;0;0;0;0;0;1
"1169";1169;0;0;0;0;0;0;0;0;0;0;0;1
"1170";1170;0;0;0;0;0;0;0;0;0;0;0;1
"1171";1171;0;0;0;0;0;0;0;0;0;0;0;1
"1172";1172;0;0;0;0;0;0;0;0;0;0;0;1
"1173";1173;0;0;0;0;0;0;0;0;0;0;0;1
"1174";1174;0;0;0;0;0;0;0;0;0;0;0;1
"1175";1175;0;0;0;0;0;0;0;0;0;0;0;2
"1176";1176;0;0;0;0;0;0;0;0;0;0;0;2
"1177";1177;0;0;0;0;0;0;0;0;0;0;0;1
"1178";1178;0;0;0;0;0;0;0;0;0;0;0;1
"1179";1179;0;0;0;0;0;0;0;0;0;0;0;1
"1180";1180;0;0;0;0;0;0;0;0;0;0;0;1
"1181";1181;0;0;0;0;0;0;0;0;0;0;0;1
"1182";1182;0;0;0;0;0;0;0;0;0;0;0;1
"1183";1183;0;0;0;0;0;0;0;0;0;0;0;1
"1184";1184;0;0;0;0;0;0;0;0;0;0;0;1
"1185";1185;0;0;0;0;0;0;0;0;0;0;0;1
"1186";1186;0;0;0;0;0;0;0;0;0;0;0;1
"1187";1187;0;0;0;0;0;0;0;0;0;0;0;1
"1188";1188;0;0;0;0;0;0;0;0;0;0;0;1
"1189";1189;0;0;0;0;0;0;0;0;0;0;0;1
"1190";1190;0;0;0;0;0;0;0;0;0;0;0;1
"1191";1191;0;0;0;0;0;0;0;0;0;0;0;1
"1192";1192;0;0;0;0;0;0;0;0;0;0;0;1
"1193";1193;0;0;0;0;0;0;0;0;0;0;0;1
"1194";1194;0;0;0;0;0;0;0;0;0;0;0;1
"1195";1195;0;0;0;0;0;0;0;0;0;0;0;1
"1196";1196;0;0;0;0;0;0;0;0;0;0;0;1
"1197";1197;0;0;0;0;0;0;0;0;0;0;0;1
"1198";1198;0;0;0;0;0;0;0;0;0;0;0;2
"1199";1199;0;0;0;0;0;0;0;0;0;0;0;2
"1200";1200;0;0;0;0;0;0;0;0;0;0;0;2
"1201";1201;0;0;0;0;0;0;0;0;0;0;0;2
"1202";1202;0;0;0;0;0;0;0;0;0;0;0;1
"1203";1203;0;0;0;0;0;0;0;0;0;0;0;2
"1204";1204;0;0;0;0;0;0;0;0;0;0;0;1
"1205";1205;0;0;0;0;0;0;0;0;0;0;0;2
"1206";1206;0;0;0;0;0;0;0;0;0;0;0;2
"1207";1207;0;0;0;0;0;0;0;0;0;0;0;2
"1208";1208;0;0;0;0;0;0;0;0;0;0;0;2
"1209";1209;0;0;0;0;0;0;0;0;0;0;0;2
"1210";1210;0;0;0;0;0;0;0;0;0;0;0;1
"1211";1211;0;0;0;0;0;0;0;0;0;0;0;2
"1212";1212;0;0;0;0;0;0;0;0;0;0;0;2
"1213";1213;0;0;0;0;0;0;0;0;0;0;0;2
"1214";1214;0;0;0;0;0;0;0;0;0;0;0;2
"1215";1215;0;0;0;0;0;0;0;0;0;0;0;2
"1216";1216;0;0;0;0;0;0;0;0;0;0;0;2
"1217";1217;0;0;0;0;0;0;0;0;0;0;0;2
"1218";1218;0;0;0;0;0;0;0;0;0;0;0;2
"1219";1219;0;0;0;0;0;0;0;0;0;0;0;2
"1220";1220;0;0;0;0;0;0;0;0;0;0;0;2
"1221";1221;0;0;0;0;0;0;0;0;0;0;0;1
"1222";1222;0;0;0;0;0;0;0;0;0;0;0;1
"1223";1223;0;0;0;0;0;0;0;0;0;0;0;1
"1224";1224;0;0;0;0;0;0;0;0;0;0;0;1
"1225";1225;0;0;0;0;0;0;0;0;0;0;0;1
"1226";1226;0;0;0;0;0;0;0;0;0;0;0;1
"1227";1227;0;0;0;0;0;0;0;0;0;0;0;2
"1228";1228;0;0;0;0;0;0;0;0;0;0;0;2
"1229";1229;0;0;0;0;0;0;0;0;0;0;0;2
"1230";1230;0;0;0;0;0;0;0;0;0;0;0;2
"1231";1231;0;0;0;0;0;0;0;0;0;0;0;2
"1232";1232;0;0;0;0;0;0;0;0;0;0;0;2
"1233";1233;0;0;0;0;0;0;0;0;0;0;0;2
"1234";1234;0;0;0;0;0;0;0;0;0;0;0;2
"1235";1235;0;0;0;0;0;0;0;0;0;0;0;2
"1236";1236;0;0;0;0;0;0;0;0;0;0;0;2
"1237";1237;0;0;0;0;0;0;0;0;0;0;0;2
"1238";1238;0;0;0;0;0;0;0;0;0;0;0;2
"1239";1239;0;0;0;0;0;0;0;0;0;0;0;2
"1240";1240;0;0;0;0;0;0;0;0;0;0;0;2
"1241";1241;0;0;0;0;0;0;0;0;0;0;0;2
"1242";1242;0;0;0;0;0;0;0;0;0;0;0;2
"1243";1243;0;0;0;0;0;0;0;0;0;0;0;2
"1244";1244;0;0;0;0;0;0;0;0;0;0;0;1
"1245";1245;0;0;0;0;0;0;0;0;0;0;0;2
"1246";1246;0;0;0;0;0;0;0;0;0;0;0;2
"1247";1247;0;0;0;0;0;0;0;0;0;0;0;2
"1248";1248;0;0;0;0;0;0;0;0;0;0;0;2
"1249";1249;0;0;0;0;0;0;0;0;0;0;0;2
"1250";1250;0;0;0;0;0;0;0;0;0;0;0;2
"1251";1251;0;0;0;0;0;0;0;0;0;0;0;2
"1252";1252;0;0;0;0;0;0;0;0;0;0;0;2
"1253";1253;0;0;0;0;0;0;0;0;0;0;0;2
"1254";1254;0;0;0;0;0;0;0;0;0;0;0;2
"1255";1255;0;0;0;0;0;0;0;0;0;0;0;1
"1256";1256;0;0;0;0;0;0;0;0;0;0;0;1
"1257";1257;0;0;0;0;0;0;0;0;0;0;0;2
"1258";1258;0;0;0;0;0;0;0;0;0;0;0;1
"1259";1259;0;0;0;0;0;0;0;0;0;0;0;1
"1260";1260;0;0;0;0;0;0;0;0;0;0;0;1
"1261";1261;0;0;0;0;0;0;0;0;0;0;0;1
"1262";1262;0;0;0;0;0;0;0;0;0;0;0;1
"1263";1263;0;0;0;0;0;0;0;0;0;0;0;1
"1264";1264;0;0;0;0;0;0;0;0;0;0;0;1
"1265";1265;0;0;0;0;0;0;0;0;0;0;0;1
"1266";1266;0;0;0;0;0;0;0;0;0;0;0;1
"1267";1267;0;0;0;0;0;0;0;0;0;0;0;1
"1268";1268;0;0;0;0;0;0;0;0;0;0;0;1
"1269";1269;0;0;0;0;0;0;0;0;0;0;0;1
"1270";1270;0;0;0;0;0;0;0;0;0;0;0;1
"1271";1271;0;0;0;0;0;0;0;0;0;0;0;1
"1272";1272;0;0;0;0;0;0;0;0;0;0;0;2
"1273";1273;0;0;0;0;0;0;0;0;0;0;0;1
"1274";1274;0;0;0;0;0;0;0;0;0;0;0;1
"1275";1275;0;0;0;0;0;0;0;0;0;0;0;1
"1276";1276;0;0;0;0;0;0;0;0;0;0;0;1
"1277";1277;0;0;0;0;0;0;0;0;0;0;0;1
"1278";1278;0;0;0;0;0;0;0;0;0;0;0;1
"1279";1279;0;0;0;0;0;0;0;0;0;0;0;1
"1280";1280;0;0;0;0;0;0;0;0;0;0;0;1
"1281";1281;0;0;0;0;0;0;0;0;0;0;0;1
"1282";1282;0;0;0;0;0;0;0;0;0;0;0;1
"1283";1283;0;0;0;0;0;0;0;0;0;0;0;1
"1284";1284;0;0;0;0;0;0;0;0;0;0;0;2
"1285";1285;0;0;0;0;0;0;0;0;0;0;0;1
"1286";1286;0;0;0;0;0;0;0;0;0;0;0;1
"1287";1287;0;0;0;0;0;0;0;0;0;0;0;1
"1288";1288;0;0;0;0;0;0;0;0;0;0;0;1
"1289";1289;0;0;0;0;0;0;0;0;0;0;0;1
"1290";1290;0;0;0;0;0;0;0;0;0;0;0;1
"1291";1291;0;0;0;0;0;0;0;0;0;0;0;1
"1292";1292;0;0;0;0;0;0;0;0;0;0;0;2
"1293";1293;0;0;0;0;0;0;0;0;0;0;0;2
"1294";1294;0;0;0;0;0;0;0;0;0;0;0;2
"1295";1295;0;0;0;0;0;0;0;0;0;0;0;2
"1296";1296;0;0;0;0;0;0;0;0;0;0;0;2
"1297";1297;0;0;0;0;0;0;0;0;0;0;0;2
"1298";1298;0;0;0;0;0;0;0;0;0;0;0;2
"1299";1299;0;0;0;0;0;0;0;0;0;0;0;2
"1300";1300;0;0;0;0;0;0;0;0;0;0;0;1
"1301";1301;0;0;0;0;0;0;0;0;0;0;0;1
"1302";1302;0;0;0;0;0;0;0;0;0;0;0;1
"1303";1303;0;0;0;0;0;0;0;0;0;0;0;1
"1304";1304;0;0;0;0;0;0;0;0;0;0;0;1
"1305";1305;0;0;0;0;0;0;0;0;0;0;0;1
"1306";1306;0;0;0;0;0;0;0;0;0;0;0;2
"1307";1307;0;0;0;0;0;0;0;0;0;0;0;1
"1308";1308;0;0;0;0;0;0;0;0;0;0;0;2
"1309";1309;0;0;0;0;0;0;0;0;0;0;0;1
"1310";1310;0;0;0;0;0;0;0;0;0;0;0;2
"1311";1311;0;0;0;0;0;0;0;0;0;0;0;2
"1312";1312;0;0;0;0;0;0;0;0;0;0;0;2
"1313";1313;0;0;0;0;0;0;0;0;0;0;0;1
"1314";1314;0;0;0;0;0;0;0;0;0;0;0;1
"1315";1315;0;0;0;0;0;0;0;0;0;0;0;1
"1316";1316;0;0;0;0;0;0;0;0;0;0;0;2
"1317";1317;0;0;0;0;0;0;0;0;0;0;0;2
"1318";1318;0;0;0;0;0;0;0;0;0;0;0;2
"1319";1319;0;0;0;0;0;0;0;0;0;0;0;2
"1320";1320;0;0;0;0;0;0;0;0;0;0;0;2
"1321";1321;0;0;0;0;0;0;0;0;0;0;0;2
"1322";1322;0;0;0;0;0;0;0;0;0;0;0;2
"1323";1323;0;0;0;0;0;0;0;0;0;0;0;2
"1324";1324;0;0;0;0;0;0;0;0;0;0;0;2
"1325";1325;0;0;0;0;0;0;0;0;0;0;0;1
"1326";1326;0;0;0;0;0;0;0;0;0;0;0;1
"1327";1327;0;0;0;0;0;0;0;0;0;0;0;2
"1328";1328;0;0;0;0;0;0;0;0;0;0;0;1
"1329";1329;0;0;0;0;0;0;0;0;0;0;0;1
"1330";1330;0;0;0;0;0;0;0;0;0;0;0;1
"1331";1331;0;0;0;0;0;0;0;0;0;0;0;1
"1332";1332;0;0;0;0;0;0;0;0;0;0;0;1
"1333";1333;0;0;0;0;0;0;0;0;0;0;0;1
"1334";1334;0;0;0;0;0;0;0;0;0;0;0;1
"1335";1335;0;0;0;0;0;0;0;0;0;0;0;1
"1336";1336;0;0;0;0;0;0;0;0;0;0;0;1
"1337";1337;0;0;0;0;0;0;0;0;0;0;0;1
"1338";1338;0;0;0;0;0;0;0;0;0;0;0;1
"1339";1339;0;0;0;0;0;0;0;0;0;0;0;1
"1340";1340;0;0;0;0;0;0;0;0;0;0;0;1
"1341";1341;0;0;0;0;0;0;0;0;0;0;0;1
"1342";1342;0;0;0;0;0;0;0;0;0;0;0;1
"1343";1343;0;0;0;0;0;0;0;0;0;0;0;1
"1344";1344;0;0;0;0;0;0;0;0;0;0;0;1
"1345";1345;0;0;0;0;0;0;0;0;0;0;0;2
"1346";1346;0;0;0;0;0;0;0;0;0;0;0;1
"1347";1347;0;0;0;0;0;0;0;0;0;0;0;2
"1348";1348;0;0;0;0;0;0;0;0;0;0;0;1
"1349";1349;0;0;0;0;0;0;0;0;0;0;0;1
"1350";1350;0;0;0;0;0;0;0;0;0;0;0;2
"1351";1351;0;0;0;0;0;0;0;0;0;0;0;2
"1352";1352;0;0;0;0;0;0;0;0;0;0;0;1
"1353";1353;0;0;0;0;0;0;0;0;0;0;0;1
"1354";1354;0;0;0;0;0;0;0;0;0;0;0;1
"1355";1355;0;0;0;0;0;0;0;0;0;0;0;0
"1356";1356;0;0;0;0;0;0;0;0;0;0;0;1
"1357";1357;0;0;0;0;0;0;0;0;0;0;0;1
"1358";1358;0;0;0;0;0;0;0;0;0;0;0;1
"1359";1359;0;0;0;0;0;0;0;0;0;0;0;1
"1360";1360;0;0;0;0;0;0;0;0;0;0;0;2
"1361";1361;0;0;0;0;0;0;0;0;0;0;0;1
"1362";1362;0;0;0;0;0;0;0;0;0;0;0;0
"1363";1363;0;0;0;0;0;0;0;0;0;0;0;0
"1364";1364;0;0;0;0;0;0;0;0;0;0;0;0
"1365";1365;0;0;0;0;0;0;0;0;0;0;0;0
"1366";1366;0;0;0;0;0;0;0;0;0;0;0;0
"1367";1367;0;0;0;0;0;0;0;0;0;0;0;2
"1368";1368;0;0;0;0;0;0;0;0;0;0;0;1
"1369";1369;0;0;0;0;0;0;0;0;0;0;0;2
"1370";1370;0;0;0;0;0;0;0;0;0;0;0;2
"1371";1371;0;0;0;0;0;0;0;0;0;0;0;1
"1372";1372;0;0;0;0;0;0;0;0;0;0;0;1
"1373";1373;0;0;0;0;0;0;0;0;0;0;0;1
"1374";1374;0;0;0;0;0;0;0;0;0;0;0;2
"1375";1375;0;0;0;0;0;0;0;0;0;0;0;1
"1376";1376;0;0;0;0;0;0;0;0;0;0;0;1
"1377";1377;0;0;0;0;0;0;0;0;0;0;0;1
"1378";1378;0;0;0;0;0;0;0;0;0;0;0;1
"1379";1379;0;0;0;0;0;0;0;0;0;0;0;1
"1380";1380;0;0;0;0;0;0;0;0;0;0;0;1
"1381";1381;0;0;0;0;0;0;0;0;0;0;0;1
"1382";1382;0;0;0;0;0;0;0;0;0;0;0;1
"1383";1383;0;0;0;0;0;0;0;0;0;0;0;1
"1384";1384;0;0;0;0;0;0;0;0;0;0;0;1
"1385";1385;0;0;0;0;0;0;0;0;0;0;0;1
"1386";1386;0;0;0;0;0;0;0;0;0;0;0;1
"1387";1387;0;0;0;0;0;0;0;0;0;0;0;1
"1388";1388;0;0;0;0;0;0;0;0;0;0;0;1
"1389";1389;0;0;0;0;0;0;0;0;0;0;0;1
"1390";1390;0;0;0;0;0;0;0;0;0;0;0;1
"1391";1391;0;0;0;0;0;0;0;0;0;0;0;0
"1392";1392;0;0;0;0;0;0;0;0;0;0;0;2
"1393";1393;0;0;0;0;0;0;0;0;0;0;0;1
"1394";1394;0;0;0;0;0;0;0;0;0;0;0;2
"1395";1395;0;0;0;0;0;0;0;0;0;0;0;2
"1396";1396;0;0;0;0;0;0;0;0;0;0;0;1
"1397";1397;0;0;0;0;0;0;0;0;0;0;0;1
"1398";1398;0;0;0;0;0;0;0;0;0;0;0;1
"1399";1399;0;0;0;0;0;0;0;0;0;0;0;2
"1400";1400;0;0;0;0;0;0;0;0;0;0;0;1
"1401";1401;0;0;0;0;0;0;0;0;0;0;0;1
"1402";1402;0;0;0;0;0;0;0;0;0;0;0;1
"1403";1403;0;0;0;0;0;0;0;0;0;0;0;1
"1404";1404;0;0;0;0;0;0;0;0;0;0;0;1
"1405";1405;0;0;0;0;0;0;0;0;0;0;0;1
"1406";1406;0;0;0;0;0;0;0;0;0;0;0;1
"1407";1407;0;0;0;0;0;0;0;0;0;0;0;1
"1408";1408;0;0;0;0;0;0;0;0;0;0;0;1
"1409";1409;0;0;0;0;0;0;0;0;0;0;0;1
"1410";1410;0;0;0;0;0;0;0;0;0;0;0;1
"1411";1411;0;0;0;0;0;0;0;0;0;0;0;1
