"";"x"
"482";0
"483";0
"484";0
"485";0
"486";0
"487";2
"488";2
"489";1
"490";2
"491";2
"492";0
"493";0
"494";0
"495";0
"496";0
"497";0
"498";2
"499";0
"500";0
"501";0
"502";0
"503";0
"504";0
"505";0
"506";0
"507";0
"508";0
"509";0
"510";0
"511";0
"512";0
"513";0
"514";0
"515";0
"516";0
"517";0
"518";0
"519";0
"520";0
"521";0
"522";0
"523";0
"524";0
"525";0
"526";2
"527";2
"528";2
"529";0
"530";0
"531";0
"532";0
"533";0
"534";0
"535";0
"536";0
"537";0
"538";0
"539";0
"540";0
"541";2
"542";2
"543";2
"544";2
"545";2
"546";2
"547";2
"548";2
"549";0
"550";2
"551";2
"552";2
"553";2
"554";2
"555";2
"556";2
"557";2
"558";2
"559";2
"560";2
"561";2
"562";2
"563";2
"564";2
"565";2
"566";2
"567";2
"568";2
"569";2
"570";2
"571";2
"572";2
"573";2
"574";2
"575";2
"576";2
"577";2
"578";2
"579";2
"580";2
"581";2
"582";2
"583";2
"584";2
"585";2
"586";2
"587";2
"588";2
"589";2
"590";2
"591";2
"592";2
"593";2
"594";2
"595";2
"596";2
"597";2
"598";2
"599";1
"600";0
"601";0
"602";0
"603";1
"604";1
"605";2
"606";1
"607";1
"608";0
"609";1
"610";1
"611";1
"612";1
"613";0
"614";0
"615";0
"616";0
"617";0
"618";2
"619";2
"620";0
"621";0
"622";1
"623";0
"624";0
"625";0
"626";1
"627";1
"628";1
"629";1
"630";0
"631";1
"632";1
"633";1
"634";1
"635";1
"636";0
"637";0
"638";0
"639";1
"640";1
"641";0
"642";1
"643";1
"644";0
"645";0
"646";0
"647";0
"648";0
"649";1
"650";0
"651";1
"652";0
"653";0
"654";0
"655";1
"656";1
"657";0
"658";1
"659";0
"660";1
"661";2
"662";1
"663";1
"664";1
"665";1
"666";1
"667";1
"668";1
"669";1
"670";1
"671";1
"672";2
"673";1
"674";2
"675";1
"676";1
"677";1
"678";1
"679";2
"680";2
"681";1
"682";2
"683";2
"684";2
"685";2
"686";2
"687";2
"688";2
"689";2
"690";2
"691";2
"692";2
"693";2
"694";2
"695";2
"696";2
"697";2
"698";2
"699";2
"700";2
"701";2
"702";1
"703";1
"704";1
"705";1
"706";1
"707";1
"708";1
"709";1
"710";1
"711";0
"712";0
"713";0
"714";0
"715";2
"716";0
"717";0
"718";2
"719";0
"720";0
"721";2
"722";0
"723";0
"724";2
"725";0
"726";0
"727";2
"728";0
"729";0
"730";2
"731";2
"732";2
"733";2
"734";2
"735";2
"736";2
"737";1
"738";0
"739";1
"740";2
"741";0
"742";1
"743";0
"744";0
"745";0
"746";1
"747";0
"748";1
"749";2
"750";1
"751";2
"752";0
"753";0
"754";2
"755";2
"756";0
"757";0
"758";1
"759";1
"760";0
"761";0
"762";1
"763";1
"764";1
"765";0
"766";0
"767";1
"768";0
"769";0
"770";1
"771";0
"772";0
"773";2
"774";1
"775";1
"776";1
"777";1
"778";2
"779";2
"780";1
"781";0
"782";0
"783";2
"784";1
"785";0
"786";0
"787";0
"788";0
"789";1
"790";0
"791";0
"792";0
"793";1
"794";1
"795";0
"796";0
"797";1
"798";2
"799";0
"800";1
"801";2
"802";2
"803";2
"804";2
"805";2
"806";2
"807";1
"808";1
"809";2
"810";2
"811";2
"812";2
"813";2
"814";2
"815";2
"816";2
"817";2
"818";2
"819";2
"820";2
"821";1
"822";2
"823";1
"824";2
"825";2
"826";2
"827";2
"828";2
"829";2
"830";1
"831";1
"832";0
"833";0
"834";2
"835";0
"836";0
"837";0
"838";0
"839";0
"840";1
"841";1
"842";0
"843";0
"844";2
"845";2
"846";0
"847";0
"848";1
"849";1
"850";0
"851";0
"852";1
"853";1
"854";0
"855";0
"856";2
"857";2
"858";2
"859";2
"860";2
"861";2
"862";2
"863";2
"864";2
"865";2
"866";2
"867";1
"868";1
"869";1
"870";2
"871";1
"872";1
"873";1
"874";2
"875";1
"876";2
"877";1
"878";1
"879";1
"880";2
"881";1
"882";1
"883";2
"884";1
"885";2
"886";2
"887";2
"888";2
"889";2
"890";2
"891";1
"892";2
"893";1
"894";1
"895";1
"896";1
"897";1
"898";2
"899";1
"900";2
"901";1
"902";1
"903";1
"904";2
"905";2
"906";2
"907";2
"908";2
"909";2
"910";2
"911";2
"912";2
"913";2
"914";2
"915";2
"916";2
"917";2
"918";2
"919";2
"920";2
"921";2
"922";2
"923";2
"924";2
"925";2
"926";2
"927";2
"928";2
"929";2
"930";2
"931";2
"932";2
"933";2
"934";2
"935";2
"936";2
"937";0
"938";2
"939";2
"940";2
"941";1
"942";2
"943";2
"944";1
"945";1
"946";1
"947";1
"948";1
"949";1
"950";2
"951";1
"952";1
"953";1
"954";2
"955";1
"956";1
"957";2
"958";1
"959";1
"960";1
"961";1
"962";1
"963";1
"964";1
"965";1
"966";1
"967";1
"968";1
"969";1
"970";1
"971";2
"972";2
"973";2
"974";2
"975";2
"976";2
"977";2
"978";2
"979";2
"980";2
"981";2
"982";2
"983";2
"984";2
"985";2
"986";2
"987";1
"988";1
"989";1
"990";1
"991";1
"992";1
"993";1
"994";1
"995";1
"996";2
"997";1
"998";1
"999";2
"1000";1
"1001";1
"1002";2
"1003";1
"1004";1
"1005";1
"1006";1
"1007";1
"1008";1
"1009";1
"1010";1
"1011";1
"1012";1
"1013";1
"1014";1
"1015";1
"1016";1
"1017";1
"1018";2
"1019";2
"1020";2
"1021";1
"1022";2
"1023";2
"1024";2
"1025";2
"1026";2
"1027";2
"1028";2
"1029";2
"1030";1
"1031";1
"1032";1
"1033";1
"1034";1
"1035";1
"1036";1
"1037";1
"1038";1
"1039";1
"1040";1
"1041";1
"1042";1
"1043";1
"1044";1
"1045";1
"1046";2
"1047";1
"1048";1
"1049";2
"1050";2
"1051";2
"1052";2
"1053";2
"1054";1
"1055";1
"1056";1
"1057";1
"1058";1
"1059";1
"1060";1
"1061";1
"1062";2
"1063";2
"1064";2
"1065";1
"1066";1
"1067";1
"1068";1
"1069";1
"1070";2
"1071";1
"1072";2
"1073";2
"1074";2
"1075";2
"1076";1
"1077";2
"1078";2
"1079";2
"1080";2
"1081";2
"1082";2
"1083";0
"1084";1
"1085";1
"1086";1
"1087";2
"1088";2
"1089";1
"1090";1
"1091";1
"1092";1
"1093";1
"1094";1
"1095";1
"1096";1
"1097";1
"1098";2
"1099";1
"1100";1
"1101";1
"1102";1
"1103";1
"1104";1
"1105";1
"1106";0
"1107";1
"1108";1
"1109";1
"1110";2
"1111";1
"1112";2
"1113";1
"1114";1
"1115";1
"1116";1
"1117";1
"1118";2
"1119";1
"1120";1
"1121";2
"1122";1
"1123";1
"1124";1
"1125";1
"1126";1
"1127";2
"1128";2
"1129";2
"1130";2
"1131";2
"1132";2
"1133";1
"1134";1
"1135";1
"1136";1
"1137";1
"1138";1
"1139";1
"1140";1
"1141";1
"1142";1
"1143";1
"1144";1
"1145";1
"1146";1
"1147";1
"1148";1
"1149";1
"1150";1
"1151";1
"1152";1
"1153";1
"1154";1
"1155";1
"1156";1
"1157";2
"1158";1
"1159";1
"1160";1
"1161";1
"1162";1
"1163";1
"1164";1
"1165";1
"1166";2
"1167";1
"1168";1
"1169";1
"1170";1
"1171";1
"1172";1
"1173";1
"1174";1
"1175";2
"1176";2
"1177";1
"1178";1
"1179";1
"1180";1
"1181";1
"1182";1
"1183";1
"1184";1
"1185";1
"1186";1
"1187";1
"1188";1
"1189";1
"1190";1
"1191";1
"1192";1
"1193";1
"1194";1
"1195";1
"1196";1
"1197";1
"1198";2
"1199";2
"1200";2
"1201";2
"1202";1
"1203";2
"1204";1
"1205";2
"1206";2
"1207";2
"1208";2
"1209";2
"1210";1
"1211";2
"1212";2
"1213";2
"1214";2
"1215";2
"1216";2
"1217";2
"1218";2
"1219";2
"1220";2
"1221";1
"1222";1
"1223";1
"1224";1
"1225";1
"1226";1
"1227";2
"1228";2
"1229";2
"1230";2
"1231";2
"1232";2
"1233";2
"1234";2
"1235";2
"1236";2
"1237";2
"1238";2
"1239";2
"1240";2
"1241";2
"1242";2
"1243";2
"1244";1
"1245";2
"1246";2
"1247";2
"1248";2
"1249";2
"1250";2
"1251";2
"1252";2
"1253";2
"1254";2
"1255";1
"1256";1
"1257";2
"1258";1
"1259";1
"1260";1
"1261";1
"1262";1
"1263";1
"1264";1
"1265";1
"1266";1
"1267";1
"1268";1
"1269";1
"1270";1
"1271";1
"1272";2
"1273";1
"1274";1
"1275";1
"1276";1
"1277";1
"1278";1
"1279";1
"1280";1
"1281";1
"1282";1
"1283";1
"1284";2
"1285";1
"1286";1
"1287";1
"1288";1
"1289";1
"1290";1
"1291";1
"1292";2
"1293";2
"1294";2
"1295";2
"1296";2
"1297";2
"1298";2
"1299";2
"1300";1
"1301";1
"1302";1
"1303";1
"1304";1
"1305";1
"1306";2
"1307";1
"1308";2
"1309";1
"1310";2
"1311";2
"1312";2
"1313";1
"1314";1
"1315";1
"1316";2
"1317";2
"1318";2
"1319";2
"1320";2
"1321";2
"1322";2
"1323";2
"1324";2
"1325";1
"1326";1
"1327";2
"1328";1
"1329";1
"1330";1
"1331";1
"1332";1
"1333";1
"1334";1
"1335";1
"1336";1
"1337";1
"1338";1
"1339";1
"1340";1
"1341";1
"1342";1
"1343";1
"1344";1
"1345";2
"1346";1
"1347";2
"1348";1
"1349";1
"1350";2
"1351";2
"1352";1
"1353";1
"1354";1
"1355";0
"1356";1
"1357";1
"1358";1
"1359";1
"1360";2
"1361";1
"1362";0
"1363";0
"1364";0
"1365";0
"1366";0
"1367";2
"1368";1
"1369";2
"1370";2
"1371";1
"1372";1
"1373";1
"1374";2
"1375";1
"1376";1
"1377";1
"1378";1
"1379";1
"1380";1
"1381";1
"1382";1
"1383";1
"1384";1
"1385";1
"1386";1
"1387";1
"1388";1
"1389";1
"1390";1
"1391";0
"1392";2
"1393";1
"1394";2
"1395";2
"1396";1
"1397";1
"1398";1
"1399";2
"1400";1
"1401";1
"1402";1
"1403";1
"1404";1
"1405";1
"1406";1
"1407";1
"1408";1
"1409";1
"1410";1
"1411";1
"1412";1
"1413";1
"1414";1
"1415";2
"1416";1
"1417";2
"1418";1
"1419";1
"1420";1
"1421";1
"1422";1
"1423";1
"1424";2
"1425";2
"1426";1
"1427";1
"1428";1
"1429";1
"1430";1
"1431";1
"1432";1
"1433";1
"1434";1
"1435";1
"1436";1
"1437";2
"1438";2
"1439";2
"1440";2
"1441";2
"1442";2
"1443";2
"1444";2
"1445";1
"1446";2
"1447";2
"1448";2
"1449";2
"1450";1
"1451";1
"1452";2
"1453";2
"1454";0
"1455";2
"1456";1
"1457";1
"1458";2
"1459";1
"1460";2
"1461";1
"1462";1
"1463";0
"1464";0
"1465";1
"1466";2
"1467";0
"1468";0
"1469";0
"1470";2
"1471";0
"1472";0
"1473";0
"1474";0
"1475";0
"1476";2
"1477";1
"1478";2
"1479";2
"1480";2
"1481";2
"1482";2
"1483";2
"1484";1
"1485";2
"1486";2
"1487";2
"1488";2
"1489";2
"1490";2
"1491";2
"1492";2
"1493";2
"1494";2
"1495";1
"1496";0
"1497";0
"1498";1
"1499";0
"1500";0
"1501";1
"1502";0
"1503";1
"1504";0
"1505";2
"1506";1
"1507";0
"1508";0
"1509";0
"1510";0
"1511";0
"1512";2
"1513";2
"1514";0
"1515";0
"1516";0
"1517";0
"1518";2
