"";"x"
"482";0
"483";1
"484";1
"485";0
"486";0
"487";0
"488";0
"489";0
"490";1
"491";0
"492";0
"493";0
"494";0
"495";0
"496";0
"497";0
"498";0
"499";0
"500";0
"501";0
"502";0
"503";0
"504";0
"505";0
"506";0
"507";0
"508";0
"509";0
"510";0
"511";0
"512";1
"513";1
"514";0
"515";0
"516";0
"517";0
"518";0
"519";0
"520";0
"521";0
"522";0
"523";0
"524";0
"525";0
"526";0
"527";0
"528";0
"529";0
"530";0
"531";1
"532";0
"533";0
"534";0
"535";0
"536";1
"537";1
"538";1
"539";0
"540";0
"541";0
"542";0
"543";0
"544";0
"545";0
"546";0
"547";0
"548";0
"549";0
"550";0
"551";0
"552";0
"553";0
"554";0
"555";0
"556";0
"557";0
"558";0
"559";0
"560";0
"561";0
"562";0
"563";0
"564";0
"565";0
"566";0
"567";0
"568";0
"569";0
"570";0
"571";0
"572";0
"573";0
"574";0
"575";0
"576";0
"577";0
"578";0
"579";0
"580";0
"581";0
"582";0
"583";0
"584";0
"585";0
"586";0
"587";0
"588";0
"589";0
"590";0
"591";0
"592";0
"593";0
"594";0
"595";0
"596";0
"597";0
"598";0
"599";0
"600";0
"601";0
"602";0
"603";0
"604";0
"605";0
"606";0
"607";0
"608";0
"609";0
"610";0
"611";0
"612";0
"613";0
"614";0
"615";0
"616";0
"617";0
"618";1
"619";1
"620";1
"621";1
"622";1
"623";1
"624";1
"625";1
"626";1
"627";1
"628";0
"629";0
"630";0
"631";0
"632";0
"633";0
"634";1
"635";1
"636";1
"637";1
"638";0
"639";0
"640";0
"641";0
"642";0
"643";0
"644";0
"645";0
"646";0
"647";0
"648";0
"649";0
"650";0
"651";0
"652";0
"653";0
"654";0
"655";0
"656";0
"657";0
"658";0
"659";0
"660";0
"661";0
"662";0
"663";0
"664";0
"665";1
"666";1
"667";1
"668";1
"669";1
"670";0
"671";0
"672";0
"673";0
"674";0
"675";0
"676";0
"677";0
"678";0
"679";0
"680";0
"681";0
"682";1
"683";1
"684";1
"685";1
"686";1
"687";1
"688";1
"689";1
"690";1
"691";1
"692";1
"693";1
"694";1
"695";1
"696";1
"697";1
"698";1
"699";1
"700";1
"701";1
"702";1
"703";1
"704";1
"705";1
"706";1
"707";1
"708";1
"709";1
"710";1
"711";1
"712";1
"713";1
"714";1
"715";1
"716";1
"717";1
"718";1
"719";1
"720";1
"721";1
"722";1
"723";1
"724";1
"725";1
"726";1
"727";1
"728";1
"729";1
"730";1
"731";1
"732";1
"733";1
"734";1
"735";1
"736";1
"737";1
"738";1
"739";1
"740";1
"741";1
"742";1
"743";1
"744";1
"745";1
"746";1
"747";1
"748";1
"749";1
"750";1
"751";1
"752";1
"753";1
"754";1
"755";1
"756";1
"757";1
"758";1
"759";1
"760";1
"761";1
"762";1
"763";1
"764";1
"765";1
"766";1
"767";1
"768";1
"769";1
"770";1
"771";1
"772";1
"773";1
"774";1
"775";1
"776";1
"777";1
"778";1
"779";1
"780";1
"781";1
"782";1
"783";1
"784";1
"785";1
"786";1
"787";1
"788";1
"789";1
"790";1
"791";1
"792";1
"793";1
"794";1
"795";1
"796";1
"797";1
"798";1
"799";1
"800";1
"801";1
"802";1
"803";1
"804";1
"805";1
"806";1
"807";1
"808";1
"809";1
"810";1
"811";1
"812";1
"813";1
"814";1
"815";1
"816";1
"817";1
"818";1
"819";1
"820";1
"821";1
"822";1
"823";0
"824";0
"825";0
"826";0
"827";0
"828";0
"829";0
"830";0
"831";0
"832";0
"833";0
"834";0
"835";0
"836";0
"837";0
"838";0
"839";0
"840";0
"841";0
"842";0
"843";0
"844";0
"845";0
"846";0
"847";0
"848";0
"849";0
"850";0
"851";0
"852";0
"853";0
"854";0
"855";0
"856";0
"857";0
"858";0
"859";0
"860";0
"861";0
"862";0
"863";0
"864";0
"865";0
"866";0
"867";0
"868";0
"869";0
"870";0
"871";0
"872";0
"873";0
"874";0
"875";0
"876";0
"877";0
"878";0
"879";0
"880";0
"881";0
"882";0
"883";0
"884";0
"885";0
"886";0
"887";0
"888";0
"889";0
"890";0
"891";0
"892";0
"893";0
"894";0
"895";0
"896";0
"897";0
"898";0
"899";0
"900";0
"901";0
"902";0
"903";0
"904";0
"905";0
"906";0
"907";0
"908";0
"909";0
"910";0
"911";0
"912";0
"913";0
"914";0
"915";0
"916";0
"917";0
"918";0
"919";0
"920";0
"921";0
"922";0
"923";0
"924";0
"925";0
"926";0
"927";0
"928";0
"929";0
"930";0
"931";0
"932";0
"933";0
"934";0
"935";0
"936";0
"937";0
"938";0
"939";0
"940";0
"941";0
"942";0
"943";0
"944";0
"945";0
"946";0
"947";0
"948";0
"949";0
"950";0
"951";0
"952";0
"953";0
"954";0
"955";1
"956";1
"957";1
"958";1
"959";1
"960";1
"961";1
"962";1
"963";0
"964";0
"965";0
"966";0
"967";1
"968";1
"969";1
"970";1
"971";1
"972";1
"973";1
"974";1
"975";1
"976";1
"977";1
"978";1
"979";1
"980";1
"981";1
"982";1
"983";1
"984";1
"985";1
"986";1
"987";1
"988";1
"989";1
"990";1
"991";1
"992";1
"993";1
"994";1
"995";1
"996";1
"997";1
"998";1
"999";1
"1000";1
"1001";1
"1002";1
"1003";1
"1004";1
"1005";1
"1006";1
"1007";1
"1008";1
"1009";1
"1010";1
"1011";1
"1012";1
"1013";0
"1014";0
"1015";0
"1016";0
"1017";0
"1018";0
"1019";0
"1020";0
"1021";0
"1022";0
"1023";0
"1024";0
"1025";0
"1026";0
"1027";0
"1028";0
"1029";0
"1030";0
"1031";0
"1032";0
"1033";0
"1034";0
"1035";0
"1036";0
"1037";0
"1038";0
"1039";0
"1040";0
"1041";0
"1042";0
"1043";0
"1044";0
"1045";0
"1046";0
"1047";0
"1048";0
"1049";0
"1050";0
"1051";0
"1052";0
"1053";0
"1054";0
"1055";0
"1056";0
"1057";0
"1058";0
"1059";0
"1060";0
"1061";0
"1062";0
"1063";0
"1064";0
"1065";0
"1066";0
"1067";0
"1068";0
"1069";0
"1070";0
"1071";0
"1072";0
"1073";0
"1074";0
"1075";0
"1076";0
"1077";0
"1078";0
"1079";0
"1080";0
"1081";0
"1082";0
"1083";0
"1084";0
"1085";0
"1086";0
"1087";0
"1088";0
"1089";0
"1090";0
"1091";0
"1092";0
"1093";0
"1094";0
"1095";0
"1096";0
"1097";1
"1098";1
"1099";1
"1100";1
"1101";1
"1102";1
"1103";1
"1104";1
"1105";1
"1106";1
"1107";1
"1108";1
"1109";1
"1110";1
"1111";1
"1112";1
"1113";1
"1114";1
"1115";1
"1116";1
"1117";1
"1118";1
"1119";1
"1120";1
"1121";1
"1122";1
"1123";1
"1124";1
"1125";1
"1126";1
"1127";1
"1128";1
"1129";1
"1130";1
"1131";1
"1132";1
"1133";1
"1134";1
"1135";1
"1136";1
"1137";1
"1138";1
"1139";1
"1140";1
"1141";1
"1142";1
"1143";1
"1144";1
"1145";1
"1146";1
"1147";1
"1148";1
"1149";1
"1150";1
"1151";1
"1152";1
"1153";1
"1154";1
"1155";1
"1156";1
"1157";1
"1158";1
"1159";1
"1160";1
"1161";1
"1162";1
"1163";1
"1164";1
"1165";1
"1166";1
"1167";1
"1168";1
"1169";1
"1170";1
"1171";1
"1172";1
"1173";1
"1174";1
"1175";1
"1176";1
"1177";1
"1178";1
"1179";1
"1180";1
"1181";1
"1182";1
"1183";1
"1184";1
"1185";1
"1186";1
"1187";1
"1188";1
"1189";1
"1190";1
"1191";1
"1192";1
"1193";1
"1194";1
"1195";1
"1196";1
"1197";1
"1198";1
"1199";1
"1200";1
"1201";1
"1202";1
"1203";1
"1204";1
"1205";1
"1206";1
"1207";1
"1208";1
"1209";1
"1210";1
"1211";1
"1212";1
"1213";0
"1214";1
"1215";1
"1216";1
"1217";1
"1218";1
"1219";1
"1220";1
"1221";1
"1222";1
"1223";1
"1224";1
"1225";1
"1226";1
"1227";1
"1228";1
"1229";1
"1230";1
"1231";1
"1232";1
"1233";1
"1234";1
"1235";1
"1236";1
"1237";1
"1238";1
"1239";1
"1240";1
"1241";1
"1242";1
"1243";1
"1244";1
"1245";0
"1246";0
"1247";1
"1248";1
"1249";0
"1250";0
"1251";0
"1252";0
"1253";0
"1254";0
"1255";0
"1256";0
"1257";0
"1258";0
"1259";0
"1260";0
"1261";1
"1262";1
"1263";1
"1264";1
"1265";0
"1266";1
"1267";1
"1268";1
"1269";1
"1270";1
"1271";1
"1272";1
"1273";0
"1274";0
"1275";1
"1276";1
"1277";1
"1278";1
"1279";0
"1280";0
"1281";1
"1282";1
"1283";0
"1284";0
"1285";1
"1286";1
"1287";1
"1288";0
"1289";1
"1290";1
"1291";1
"1292";0
"1293";1
"1294";1
"1295";1
"1296";1
"1297";0
"1298";0
"1299";0
"1300";1
"1301";1
"1302";1
"1303";0
"1304";1
"1305";1
"1306";1
"1307";1
"1308";1
"1309";1
"1310";1
"1311";1
"1312";1
"1313";1
"1314";1
"1315";1
"1316";1
"1317";1
"1318";1
"1319";1
"1320";1
"1321";1
"1322";1
"1323";1
"1324";1
"1325";1
"1326";1
"1327";1
"1328";1
"1329";1
"1330";1
"1331";1
"1332";1
"1333";1
"1334";1
"1335";1
"1336";1
"1337";1
"1338";1
"1339";1
"1340";1
"1341";1
"1342";1
"1343";1
"1344";1
"1345";1
"1346";1
"1347";1
"1348";1
"1349";1
"1350";1
"1351";1
"1352";1
"1353";1
"1354";1
"1355";1
"1356";1
"1357";1
"1358";1
"1359";1
"1360";1
"1361";1
"1362";1
"1363";1
"1364";1
"1365";1
"1366";1
"1367";1
"1368";1
"1369";1
"1370";1
"1371";1
"1372";1
"1373";1
"1374";1
"1375";1
"1376";1
"1377";1
"1378";1
"1379";1
"1380";1
"1381";1
"1382";1
"1383";1
"1384";1
"1385";1
"1386";1
"1387";1
"1388";1
"1389";1
"1390";1
"1391";1
"1392";1
"1393";1
"1394";1
"1395";1
"1396";1
"1397";1
"1398";1
"1399";1
"1400";1
"1401";1
"1402";1
"1403";1
"1404";1
"1405";1
"1406";1
"1407";1
"1408";1
"1409";1
"1410";1
"1411";1
"1412";1
"1413";1
"1414";1
"1415";1
"1416";1
"1417";1
"1418";1
"1419";1
"1420";1
"1421";1
"1422";1
"1423";1
"1424";1
"1425";1
"1426";1
"1427";1
"1428";1
"1429";1
"1430";1
"1431";1
"1432";1
"1433";1
"1434";1
"1435";1
"1436";1
"1437";1
"1438";1
"1439";1
"1440";1
"1441";1
"1442";1
"1443";1
"1444";1
"1445";1
"1446";1
"1447";1
"1448";1
"1449";1
"1450";1
"1451";1
"1452";1
"1453";1
"1454";1
"1455";1
"1456";1
"1457";1
"1458";1
"1459";1
"1460";1
"1461";1
"1462";1
"1463";1
"1464";1
"1465";1
"1466";1
"1467";1
"1468";1
"1469";1
"1470";1
"1471";1
"1472";1
"1473";1
"1474";1
"1475";1
"1476";0
"1477";1
"1478";1
"1479";1
"1480";1
"1481";1
"1482";1
"1483";1
"1484";1
"1485";1
"1486";1
"1487";1
"1488";1
"1489";1
"1490";1
"1491";1
"1492";1
"1493";1
"1494";1
"1495";1
"1496";1
"1497";1
"1498";1
"1499";1
"1500";1
"1501";1
"1502";1
"1503";1
"1504";1
"1505";1
"1506";1
"1507";1
"1508";1
"1509";1
"1510";1
"1511";1
"1512";1
"1513";1
"1514";1
"1515";1
"1516";1
"1517";1
"1518";1
"1519";1
"1520";1
"1521";1
"1522";1
"1523";1
"1524";1
"1525";1
"1526";1
"1527";1
"1528";1
"1529";1
"1530";1
"1531";1
"1532";1
"1533";1
"1534";1
"1535";1
"1536";1
"1537";1
"1538";1
"1539";1
"1540";1
"1541";1
"1542";1
"1543";1
"1544";0
"1545";1
"1546";1
"1547";1
"1548";1
"1549";1
"1550";1
"1551";1
"1552";1
"1553";1
"1554";1
"1555";1
"1556";1
"1557";1
"1558";1
"1559";1
"1560";1
"1561";1
"1562";1
"1563";1
"1564";1
"1565";1
"1566";1
"1567";1
"1568";1
"1569";1
"1570";1
"1571";1
"1572";1
"1573";1
"1574";1
"1575";1
"1576";1
"1577";1
"1578";1
"1579";1
"1580";1
"1581";1
"1582";1
"1583";1
"1584";1
"1585";1
"1586";1
"1587";1
"1588";1
"1589";1
"1590";1
"1591";1
"1592";1
"1593";1
"1594";1
"1595";1
"1596";1
"1597";1
"1598";1
"1599";1
"1600";1
"1601";1
"1602";1
"1603";1
"1604";1
"1605";1
"1606";1
"1607";1
"1608";1
"1609";1
"1610";1
"1611";1
"1612";1
"1613";1
"1614";1
"1615";1
"1616";1
"1617";1
"1618";0
"1619";0
"1620";1
"1621";1
"1622";1
"1623";1
"1624";0
"1625";0
"1626";0
"1627";0
"1628";0
"1629";0
"1630";0
"1631";0
"1632";0
"1633";1
"1634";1
"1635";1
"1636";1
"1637";1
"1638";1
"1639";1
"1640";1
"1641";1
"1642";1
"1643";1
"1644";1
"1645";1
"1646";1
"1647";1
"1648";1
"1649";1
"1650";1
"1651";1
"1652";1
"1653";1
"1654";1
"1655";1
"1656";1
"1657";1
"1658";1
"1659";1
"1660";1
"1661";0
"1662";0
"1663";0
"1664";1
"1665";1
"1666";1
"1667";1
"1668";1
"1669";1
"1670";1
"1671";1
"1672";1
"1673";1
"1674";1
"1675";1
"1676";1
"1677";1
"1678";1
"1679";1
"1680";1
"1681";1
"1682";1
"1683";1
"1684";1
"1685";1
"1686";0
"1687";0
"1688";0
"1689";0
"1690";0
"1691";0
"1692";0
"1693";0
"1694";0
"1695";0
"1696";0
"1697";0
"1698";0
"1699";0
"1700";0
"1701";1
"1702";1
"1703";1
"1704";1
"1705";1
"1706";1
"1707";1
"1708";1
"1709";1
"1710";1
"1711";1
"1712";1
"1713";1
"1714";1
"1715";1
"1716";1
"1717";1
"1718";1
"1719";0
"1720";1
"1721";1
"1722";1
"1723";1
"1724";1
"1725";1
"1726";1
"1727";1
"1728";1
"1729";1
"1730";1
"1731";1
"1732";1
"1733";1
"1734";1
"1735";1
"1736";1
"1737";1
"1738";1
"1739";1
"1740";1
"1741";1
"1742";1
"1743";1
"1744";1
"1745";1
"1746";1
"1747";1
"1748";1
"1749";1
"1750";1
"1751";1
"1752";1
"1753";1
"1754";1
"1755";1
"1756";1
"1757";1
"1758";1
"1759";1
"1760";1
"1761";1
"1762";1
"1763";1
"1764";1
"1765";1
"1766";1
"1767";1
"1768";1
"1769";1
"1770";1
"1771";1
"1772";1
"1773";1
"1774";1
"1775";1
"1776";1
"1777";1
"1778";1
"1779";1
"1780";1
"1781";1
"1782";1
"1783";1
"1784";1
"1785";1
"1786";1
"1787";1
"1788";1
"1789";1
"1790";1
"1791";1
"1792";1
"1793";1
"1794";1
"1795";1
"1796";1
"1797";1
"1798";1
"1799";1
"1800";1
"1801";1
"1802";1
"1803";1
"1804";1
"1805";1
"1806";1
"1807";1
"1808";1
"1809";1
"1810";1
"1811";1
"1812";1
"1813";1
"1814";1
"1815";1
"1816";1
"1817";1
"1818";1
"1819";1
"1820";1
"1821";1
"1822";1
"1823";1
"1824";1
"1825";1
"1826";1
"1827";1
"1828";1
"1829";1
"1830";1
"1831";1
"1832";1
"1833";1
"1834";1
"1835";1
"1836";1
"1837";1
"1838";1
"1839";1
"1840";1
"1841";1
"1842";1
"1843";1
"1844";1
"1845";1
"1846";1
"1847";1
"1848";1
"1849";1
"1850";1
"1851";1
"1852";1
"1853";1
"1854";1
"1855";1
"1856";1
"1857";1
"1858";1
"1859";1
"1860";1
"1861";1
"1862";1
"1863";1
"1864";1
"1865";1
"1866";1
"1867";1
"1868";1
"1869";1
"1870";1
"1871";1
"1872";1
"1873";1
"1874";1
"1875";1
"1876";1
"1877";1
"1878";1
"1879";1
"1880";1
"1881";1
"1882";1
"1883";1
"1884";1
"1885";1
"1886";1
"1887";1
"1888";1
"1889";1
"1890";1
"1891";1
"1892";1
"1893";1
"1894";1
"1895";1
"1896";1
"1897";1
"1898";1
"1899";1
"1900";1
"1901";1
"1902";1
"1903";1
"1904";1
"1905";1
"1906";1
"1907";1
"1908";1
"1909";1
"1910";1
"1911";1
"1912";1
"1913";1
"1914";1
"1915";1
"1916";1
"1917";1
"1918";1
"1919";1
"1920";1
"1921";1
"1922";1
"1923";1
"1924";1
"1925";1
"1926";1
"1927";1
"1928";1
"1929";1
"1930";1
"1931";1
"1932";1
"1933";1
"1934";1
"1935";1
"1936";1
"1937";1
"1938";1
"1939";1
"1940";1
"1941";1
"1942";1
"1943";1
"1944";1
"1945";1
"1946";1
"1947";1
"1948";1
"1949";1
"1950";1
"1951";1
"1952";1
"1953";1
"1954";1
"1955";1
"1956";1
"1957";1
"1958";1
"1959";0
"1960";1
"1961";1
"1962";1
"1963";1
"1964";1
"1965";1
"1966";1
"1967";1
"1968";1
"1969";1
"1970";1
"1971";1
"1972";0
"1973";0
"1974";0
"1975";0
"1976";0
"1977";1
"1978";1
"1979";1
"1980";1
"1981";1
"1982";1
"1983";1
"1984";1
"1985";1
"1986";1
"1987";1
"1988";1
"1989";1
"1990";1
"1991";1
"1992";1
"1993";1
"1994";1
"1995";1
"1996";1
"1997";1
"1998";1
"1999";1
"2000";1
"2001";1
"2002";1
"2003";1
"2004";1
"2005";1
"2006";1
"2007";1
"2008";1
"2009";1
"2010";1
"2011";1
"2012";1
"2013";1
"2014";1
"2015";1
"2016";1
"2017";1
"2018";1
"2019";1
"2020";1
"2021";1
"2022";1
"2023";1
"2024";1
"2025";1
"2026";1
"2027";1
"2028";1
"2029";1
"2030";1
"2031";1
"2032";1
"2033";1
"2034";1
"2035";1
"2036";1
"2037";1
"2038";1
"2039";1
"2040";1
"2041";1
"2042";1
"2043";1
"2044";1
"2045";1
"2046";1
"2047";1
"2048";1
"2049";1
"2050";1
"2051";1
"2052";1
"2053";0
"2054";1
"2055";1
"2056";1
"2057";1
"2058";1
"2059";1
"2060";1
"2061";1
"2062";1
"2063";1
"2064";1
"2065";1
"2066";1
"2067";1
"2068";1
"2069";1
"2070";1
"2071";1
"2072";1
"2073";1
"2074";1
"2075";1
"2076";1
"2077";1
"2078";1
"2079";1
"2080";1
"2081";1
"2082";1
"2083";1
"2084";1
"2085";1
"2086";1
"2087";1
"2088";1
"2089";1
"2090";1
"2091";1
"2092";1
"2093";1
"2094";1
"2095";1
"2096";1
"2097";1
"2098";1
"2099";1
"2100";1
"2101";1
"2102";1
"2103";1
"2104";1
"2105";1
"2106";1
"2107";1
"2108";1
"2109";1
"2110";1
"2111";1
"2112";1
"2113";1
"2114";1
"2115";1
"2116";1
"2117";1
"2118";1
"2119";1
"2120";1
"2121";1
"2122";1
"2123";1
"2124";1
"2125";1
"2126";1
"2127";1
"2128";1
"2129";1
"2130";1
"2131";1
"2132";1
"2133";1
"2134";1
"2135";1
"2136";1
"2137";1
"2138";1
"2139";1
"2140";1
"2141";1
"2142";1
"2143";1
"2144";1
"2145";1
"2146";1
"2147";1
"2148";1
"2149";1
"2150";1
"2151";1
"2152";1
"2153";1
"2154";1
"2155";1
"2156";1
"2157";1
"2158";1
"2159";1
"2160";1
"2161";1
"2162";1
"2163";1
"2164";1
"2165";1
"2166";1
"2167";1
"2168";1
"2169";1
"2170";1
"2171";1
"2172";1
"2173";1
"2174";1
"2175";1
"2176";1
"2177";1
"2178";1
"2179";1
"2180";1
"2181";1
"2182";1
"2183";1
"2184";1
"2185";1
"2186";1
"2187";1
"2188";1
"2189";1
"2190";1
"2191";1
"2192";1
"2193";1
"2194";1
"2195";1
"2196";1
"2197";1
"2198";1
"2199";1
"2200";1
"2201";1
"2202";1
"2203";1
"2204";1
"2205";1
"2206";1
"2207";1
"2208";1
"2209";1
"2210";1
"2211";1
"2212";1
"2213";1
"2214";1
"2215";1
"2216";1
"2217";1
"2218";1
"2219";1
"2220";1
"2221";1
"2222";1
"2223";1
"2224";1
"2225";1
"2226";1
"2227";1
"2228";1
"2229";1
"2230";1
"2231";1
"2232";1
"2233";1
"2234";1
"2235";1
"2236";1
"2237";1
"2238";1
"2239";1
"2240";1
"2241";1
"2242";1
"2243";1
"2244";1
"2245";1
"2246";1
"2247";1
"2248";1
"2249";1
"2250";1
"2251";1
"2252";1
"2253";1
"2254";1
"2255";1
"2256";1
"2257";1
"2258";1
"2259";1
"2260";1
"2261";1
"2262";1
"2263";1
"2264";1
"2265";1
"2266";1
"2267";1
"2268";1
"2269";1
"2270";1
"2271";1
"2272";1
"2273";1
"2274";1
"2275";1
"2276";1
"2277";1
"2278";1
"2279";1
"2280";1
"2281";1
"2282";1
"2283";1
"2284";1
"2285";1
"2286";1
"2287";1
"2288";1
"2289";1
"2290";1
"2291";1
"2292";1
"2293";1
"2294";1
"2295";1
"2296";1
"2297";1
"2298";1
"2299";1
"2300";1
"2301";1
"2302";1
"2303";1
"2304";1
"2305";1
